term,tf,idf,tf_idf
layang,1,9.837828403729853,9.837828403729853
lelah,1,8.739216115061744,8.739216115061744
tingkat,1,4.549561373035319,4.549561373035319
signifikan,1,9.144681223169908,9.144681223169908
habis,1,4.696164847227194,4.696164847227194
kuota,1,5.533763310525684,5.533763310525684
memori,1,7.891918254674541,7.891918254674541
butuh,1,4.639331372464028,4.639331372464028
paksa,1,6.0536387698115925,6.0536387698115925
terima,1,4.101256106250662,4.101256106250662
oalah,1,9.837828403729853,9.837828403729853
bantu,1,1.8754127236087899,1.8754127236087899
terimakasih,1,3.5370426090666096,3.5370426090666096
ribet,1,3.183675883546635,3.183675883546635
bantu,1,1.8754127236087899,1.8754127236087899
keribetan,1,9.144681223169908,9.144681223169908
birokrasi,1,7.439933130931483,7.439933130931483
mantap,1,2.6426410835511454,2.6426410835511454
lumayan,1,5.455801769055972,5.455801769055972
bagus,1,2.038895093688637,2.038895093688637
bagus,1,2.038895093688637,2.038895093688637
ok,1,3.1457446612232256,3.1457446612232256
mudah,1,1.9811216106340133,1.9811216106340133
gaguna,1,8.228390491295754,8.228390491295754
tunggu,1,4.399749094806658,4.399749094806658
mantap,1,2.6426410835511454,2.6426410835511454
mudah,1,1.9811216106340133,1.9811216106340133
bagus,1,2.038895093688637,2.038895093688637
good,1,6.100158785446485,6.100158785446485
mudah,1,1.9811216106340133,1.9811216106340133
bantu,1,1.8754127236087899,1.8754127236087899
mudah,1,1.9811216106340133,1.9811216106340133
ribet,1,3.183675883546635,3.183675883546635
bangun,1,9.144681223169908,9.144681223169908
tengah,1,5.886584685148426,5.886584685148426
malam,1,6.174266757600208,6.174266757600208
tidur,1,8.046068934501799,8.046068934501799
bantu,1,1.8754127236087899,1.8754127236087899
antre,1,4.644871552839644,4.644871552839644
tetulis,1,9.837828403729853,9.837828403729853
eror,1,3.273972877197726,3.273972877197726
kacau,1,6.470532573743379,6.470532573743379
mudah,1,1.9811216106340133,1.9811216106340133
ribet,1,3.183675883546635,3.183675883546635
mantap,1,2.6426410835511454,2.6426410835511454
bisakeluar,1,9.144681223169908,9.144681223169908
bagus,1,2.038895093688637,2.038895093688637
layan,1,2.838405936221893,2.838405936221893
ramah,1,5.520340290193543,5.520340290193543
susah,1,2.5326401883368166,2.5326401883368166
akses,1,4.161074601461572,4.161074601461572
gambar,1,7.065239681490072,7.065239681490072
putih,1,7.535243310735808,7.535243310735808
polos,1,9.144681223169908,9.144681223169908
parah,1,4.7502320684974695,4.7502320684974695
bantu,1,1.8754127236087899,1.8754127236087899
mudah,1,1.9811216106340133,1.9811216106340133
mantap,1,2.6426410835511454,2.6426410835511454
bantu,1,1.8754127236087899,1.8754127236087899
pokok,1,5.678945320370182,5.678945320370182
layan,1,2.838405936221893,2.838405936221893
mudah,1,1.9811216106340133,1.9811216106340133
cepat,1,3.292478743395434,3.292478743395434
penanganya,1,9.837828403729853,9.837828403729853
mudah,1,1.9811216106340133,1.9811216106340133
akses,1,4.161074601461572,4.161074601461572
cepat,1,3.292478743395434,3.292478743395434
indak,1,6.436631022067698,6.436631022067698
krim,1,7.891918254674541,7.891918254674541
layan,1,2.838405936221893,2.838405936221893
bantu,1,1.8754127236087899,1.8754127236087899
susah,1,2.5326401883368166,2.5326401883368166
beli,1,6.618952578861653,6.618952578861653
gadget,1,9.144681223169908,9.144681223169908
bantu,1,1.8754127236087899,1.8754127236087899
mantap,1,2.6426410835511454,2.6426410835511454
pulih,1,8.046068934501799,8.046068934501799
jarang,1,6.702334187800704,6.702334187800704
jalan,1,5.395177147239537,5.395177147239537
kontrol,1,4.737961975905655,4.737961975905655
ribet,1,3.183675883546635,3.183675883546635
pengin,1,6.579731865708371,6.579731865708371
brobat,1,7.272879046268317,7.272879046268317
doang,1,5.222707886888594,5.222707886888594
kuota,1,5.533763310525684,5.533763310525684
sinyal,1,5.050336660947807,5.050336660947807
bagus,1,2.038895093688637,2.038895093688637
ngambil,1,6.009187007240759,6.009187007240759
antri,1,3.258577191719753,3.258577191719753
assuuu,1,9.837828403729853,9.837828403729853
oke,1,3.9572954173291532,3.9572954173291532
bantu,1,1.8754127236087899,1.8754127236087899
buruk,1,4.430656632269735,4.430656632269735
gilir,1,4.509952234940273,4.509952234940273
konyol,1,7.439933130931483,7.439933130931483
estimasi,1,8.451534042609962,8.451534042609962
layan,2,2.838405936221893,5.676811872443786
iturs,1,9.837828403729853,9.837828403729853
buruk,1,4.430656632269735,4.430656632269735
tipu,1,8.451534042609962,8.451534042609962
bantu,1,1.8754127236087899,1.8754127236087899
kontrol,1,4.737961975905655,4.737961975905655
sehat,1,3.597552558559084,3.597552558559084
normal,1,6.50562389355465,6.50562389355465
darurat,1,6.0536387698115925,6.0536387698115925
cepat,1,3.292478743395434,3.292478743395434
praktis,1,5.050336660947807,5.050336660947807
mudah,1,1.9811216106340133,1.9811216106340133
via,2,5.4683805512628325,10.936761102525665
whatsapp,1,6.50562389355465,6.50562389355465
isi,2,4.731882929829273,9.463765859658546
gilir,1,4.509952234940273,4.509952234940273
otpnya,1,6.50562389355465,6.50562389355465
layan,1,2.838405936221893,2.838405936221893
ubah,1,3.9243253980915838,3.9243253980915838
lapor,1,6.9474566458336895,6.9474566458336895
tagapi,1,9.837828403729853,9.837828403729853
bjir,1,9.837828403729853,9.837828403729853
proses,1,4.2138108975425155,4.2138108975425155
sila,1,6.541991537725525,6.541991537725525
maaf,1,5.155697176605634,5.155697176605634
ketidaknyamanan,1,7.891918254674541,7.891918254674541
bintang,1,4.8271931096335985,4.8271931096335985
mudah,1,1.9811216106340133,1.9811216106340133
sulit,1,3.1746957077390507,3.1746957077390507
sulit,1,3.1746957077390507,3.1746957077390507
menggunakankoneksi,1,9.837828403729853,9.837828403729853
stabil,1,6.541991537725525,6.541991537725525
server,1,5.119329532434759,5.119329532434759
down,1,6.436631022067698,6.436631022067698
oto,1,8.739216115061744,8.739216115061744
via,1,5.4683805512628325,5.4683805512628325
isi,1,4.731882929829273,4.731882929829273
kagak,1,5.455801769055972,5.455801769055972
modal,1,8.046068934501799,8.046068934501799
susah,1,2.5326401883368166,2.5326401883368166
vertifikasi,1,7.640603826393634,7.640603826393634
eror,1,3.273972877197726,3.273972877197726
mulu,1,4.0916252131897,4.0916252131897
proses,1,4.2138108975425155,4.2138108975425155
setan,1,7.891918254674541,7.891918254674541
bagus,1,2.038895093688637,2.038895093688637
mantap,1,2.6426410835511454,2.6426410835511454
jaya,1,6.702334187800704,6.702334187800704
cepat,1,3.292478743395434,3.292478743395434
mudah,1,1.9811216106340133,1.9811216106340133
bantu,1,1.8754127236087899,1.8754127236087899
cepat,1,3.292478743395434,3.292478743395434
akurat,1,6.3114678791136924,6.3114678791136924
sesuai,1,4.622892646120868,4.622892646120868
paslogin,1,9.837828403729853,9.837828403729853
gakbisa,1,8.046068934501799,8.046068934501799
tunggu,1,4.399749094806658,4.399749094806658
ok,1,3.1457446612232256,3.1457446612232256
puas,1,4.633821716653058,4.633821716653058
keren,1,4.5803330317020725,4.5803330317020725
cepat,1,3.292478743395434,3.292478743395434
tanggap,1,6.226910491085629,6.226910491085629
proses,1,4.2138108975425155,4.2138108975425155
lancar,1,4.564828845166107,4.564828845166107
antri,1,3.258577191719753,3.258577191719753
bagus,1,2.038895093688637,2.038895093688637
alhamdulillah,1,4.340660178436652,4.340660178436652
bantu,1,1.8754127236087899,1.8754127236087899
kontrol,1,4.737961975905655,4.737961975905655
suami,1,7.065239681490072,7.065239681490072
viseonya,1,9.837828403729853,9.837828403729853
mudah,1,1.9811216106340133,1.9811216106340133
layan,1,2.838405936221893,2.838405936221893
mantap,1,2.6426410835511454,2.6426410835511454
puas,1,4.633821716653058,4.633821716653058
bantu,1,1.8754127236087899,1.8754127236087899
haduh,1,7.758386862050018,7.758386862050018
kontrol,1,4.737961975905655,4.737961975905655
bantu,1,1.8754127236087899,1.8754127236087899
akses,1,4.161074601461572,4.161074601461572
rusak,1,6.100158785446485,6.100158785446485
lupa,1,3.864018791860593,3.864018791860593
otpnya,1,6.50562389355465,6.50562389355465
isi,1,4.731882929829273,4.731882929829273
ribu,1,6.618952578861653,6.618952578861653
manual,1,5.966627392821963,5.966627392821963
sehat,1,3.597552558559084,3.597552558559084
lubuk,1,8.228390491295754,8.228390491295754
pakam,1,8.228390491295754,8.228390491295754
mantap,1,2.6426410835511454,2.6426410835511454
layan,1,2.838405936221893,2.838405936221893
vagus,1,9.837828403729853,9.837828403729853
cepat,1,3.292478743395434,3.292478743395434
bantu,1,1.8754127236087899,1.8754127236087899
apknya,1,6.3114678791136924,6.3114678791136924
bagus,1,2.038895093688637,2.038895093688637
bantu,1,1.8754127236087899,1.8754127236087899
mantap,1,2.6426410835511454,2.6426410835511454
hasil,1,5.263117425226471,5.263117425226471
kasih,1,3.776371484801837,3.776371484801837
bintang,1,4.8271931096335985,4.8271931096335985
mudah,1,1.9811216106340133,1.9811216106340133
ubah,1,3.9243253980915838,3.9243253980915838
skrining,1,6.031165913959534,6.031165913959534
salah,1,3.5897855292214245,3.5897855292214245
fokus,1,8.739216115061744,8.739216115061744
bingung,1,5.618320698553747,5.618320698553747
batas,1,5.987680802019796,5.987680802019796
susah,1,2.5326401883368166,2.5326401883368166
sulit,1,3.1746957077390507,3.1746957077390507
alhamdulillah,1,4.340660178436652,4.340660178436652
bantu,1,1.8754127236087899,1.8754127236087899
mudah,1,1.9811216106340133,1.9811216106340133
aktivitas,1,7.640603826393634,7.640603826393634
bagus,1,2.038895093688637,2.038895093688637
bantu,1,1.8754127236087899,1.8754127236087899
antri,1,3.258577191719753,3.258577191719753
ubah,1,3.9243253980915838,3.9243253980915838
cepat,1,3.292478743395434,3.292478743395434
repot,1,5.050336660947807,5.050336660947807
sulit,1,3.1746957077390507,3.1746957077390507
rujuk,1,4.633821716653058,4.633821716653058
bantu,1,1.8754127236087899,1.8754127236087899
sayang,1,6.174266757600208,6.174266757600208
paskes,2,6.470532573743379,12.941065147486759
kontrol,1,4.737961975905655,4.737961975905655
hamil,1,7.758386862050018,7.758386862050018
istri,1,6.226910491085629,6.226910491085629
kondisi,1,6.579731865708371,6.579731865708371
daerah,1,6.9474566458336895,6.9474566458336895
darurat,1,6.0536387698115925,6.0536387698115925
bagus,1,2.038895093688637,2.038895093688637
sampah,1,4.840616129965738,4.840616129965738
susah,1,2.5326401883368166,2.5326401883368166
benertp,1,9.837828403729853,9.837828403729853
oke,1,3.9572954173291532,3.9572954173291532
ribet,1,3.183675883546635,3.183675883546635
tingkat,1,4.549561373035319,4.549561373035319
bantu,1,1.8754127236087899,1.8754127236087899
bagus,1,2.038895093688637,2.038895093688637
mantap,1,2.6426410835511454,2.6426410835511454
oke,1,3.9572954173291532,3.9572954173291532
susah,1,2.5326401883368166,2.5326401883368166
susah,1,2.5326401883368166,2.5326401883368166
ribet,1,3.183675883546635,3.183675883546635
bantu,1,1.8754127236087899,1.8754127236087899
mudah,1,1.9811216106340133,1.9811216106340133
bookingubah,1,9.837828403729853,9.837828403729853
pokok,1,5.678945320370182,5.678945320370182
mantap,1,2.6426410835511454,2.6426410835511454
moga,1,4.101256106250662,4.101256106250662
maju,1,6.0536387698115925,6.0536387698115925
diupdate,1,6.009187007240759,6.009187007240759
terang,1,5.119329532434759,5.119329532434759
salah,1,3.5897855292214245,3.5897855292214245
sesuai,1,4.622892646120868,4.622892646120868
ktp,1,5.37192028507527,5.37192028507527
bantu,1,1.8754127236087899,1.8754127236087899
bagus,1,2.038895093688637,2.038895093688637
mudah,1,1.9811216106340133,1.9811216106340133
cepat,1,3.292478743395434,3.292478743395434
moga,1,4.101256106250662,4.101256106250662
pol,4,5.589333161680495,22.35733264672198
komplit,1,7.758386862050018,7.758386862050018
mtbs,1,8.739216115061744,8.739216115061744
prolanis,1,9.837828403729853,9.837828403729853
laon,1,9.837828403729853,9.837828403729853
developer,1,6.200242244003468,6.200242244003468
biar,1,4.82054856691493,4.82054856691493
via,1,5.4683805512628325,5.4683805512628325
ubah,1,3.9243253980915838,3.9243253980915838
nohp,1,8.046068934501799,8.046068934501799
jarang,1,6.702334187800704,6.702334187800704
telponsms,1,9.837828403729853,9.837828403729853
sulit,2,3.1746957077390507,6.3493914154781015
updatejd,1,9.837828403729853,9.837828403729853
lupa,1,3.864018791860593,3.864018791860593
ribet,1,3.183675883546635,3.183675883546635
dah,1,6.403841199244708,6.403841199244708
perubahanjgn,1,9.837828403729853,9.837828403729853
layan,1,2.838405936221893,2.838405936221893
sehat,1,3.597552558559084,3.597552558559084
lupa,1,3.864018791860593,3.864018791860593
eh,1,5.305228910576598,5.305228910576598
genting,1,7.352921753941853,7.352921753941853
mudah,1,1.9811216106340133,1.9811216106340133
bantu,1,1.8754127236087899,1.8754127236087899
mobil,1,6.076628288036291,6.076628288036291
mulu,2,4.0916252131897,8.1832504263794
toleransi,1,9.144681223169908,9.144681223169908
kemarin,1,5.481119577040262,5.481119577040262
salah,1,3.5897855292214245,3.5897855292214245
dukung,1,6.470532573743379,6.470532573743379
bijak,1,6.702334187800704,6.702334187800704
siiiiii,1,9.144681223169908,9.144681223169908
tuh,1,5.987680802019796,5.987680802019796
muter,1,4.847395816951118,4.847395816951118
internet,1,5.242708553595264,5.242708553595264
bagus,1,2.038895093688637,2.038895093688637
alhamdulillah,1,4.340660178436652,4.340660178436652
ubah,1,3.9243253980915838,3.9243253980915838
pulau,1,9.144681223169908,9.144681223169908
buruk,1,4.430656632269735,4.430656632269735
puas,1,4.633821716653058,4.633821716653058
layan,1,2.838405936221893,2.838405936221893
bagus,1,2.038895093688637,2.038895093688637
oke,1,3.9572954173291532,3.9572954173291532
salah,3,3.5897855292214245,10.769356587664273
rata,1,7.352921753941853,7.352921753941853
rara,1,9.837828403729853,9.837828403729853
busuk,1,5.263117425226471,5.263117425226471
ngambil,1,6.009187007240759,6.009187007240759
antri,1,3.258577191719753,3.258577191719753
gagal,1,3.8119624299045394,3.8119624299045394
tulis,1,4.939988603778943,4.939988603778943
kuota,1,5.533763310525684,5.533763310525684
habis,1,4.696164847227194,4.696164847227194
rubah,1,5.174389309617787,5.174389309617787
tanggal,2,5.407011604886541,10.814023209773081
good,1,6.100158785446485,6.100158785446485
tingkat,1,4.549561373035319,4.549561373035319
asli,1,7.065239681490072,7.065239681490072
puskesmas,1,5.694693677338321,5.694693677338321
komplit,1,7.758386862050018,7.758386862050018
salah,1,3.5897855292214245,3.5897855292214245
gimana,1,5.794777135895304,5.794777135895304
ok,1,3.1457446612232256,3.1457446612232256
kemarin,1,5.481119577040262,5.481119577040262
krim,1,7.891918254674541,7.891918254674541
cp,1,9.837828403729853,9.837828403729853
layan,1,2.838405936221893,2.838405936221893
rubah,2,5.174389309617787,10.348778619235574
tinggal,1,5.533763310525684,5.533763310525684
antri,1,3.258577191719753,3.258577191719753
arah,1,6.579731865708371,6.579731865708371
mudah,1,1.9811216106340133,1.9811216106340133
bentar,1,7.439933130931483,7.439933130931483
kadang,1,5.092896275366604,5.092896275366604
tb,1,8.228390491295754,8.228390491295754
ribet,1,3.183675883546635,3.183675883546635
auto,1,5.760290959824134,5.760290959824134
debit,1,6.148948949615917,6.148948949615917
pilih,1,4.993641317271263,4.993641317271263
doku,1,9.144681223169908,9.144681223169908
sukses,1,5.830495218497383,5.830495218497383
klick,1,9.837828403729853,9.837828403729853
ok,1,3.1457446612232256,3.1457446612232256
blank,1,7.758386862050018,7.758386862050018
hitam,1,7.891918254674541,7.891918254674541
edar,1,9.837828403729853,9.837828403729853
celah,1,9.837828403729853,9.837828403729853
mudah,1,1.9811216106340133,1.9811216106340133
paham,1,5.174389309617787,5.174389309617787
download,1,5.101629955335358,5.101629955335358
muas,1,4.539511037181817,4.539511037181817
mudah,1,1.9811216106340133,1.9811216106340133
alhamdulillah,1,4.340660178436652,4.340660178436652
bantu,1,1.8754127236087899,1.8754127236087899
bilang,1,4.8271931096335985,4.8271931096335985
nonik,1,9.144681223169908,9.144681223169908
salah,1,3.5897855292214245,3.5897855292214245
ulas,1,6.541991537725525,6.541991537725525
ngalamin,1,9.837828403729853,9.837828403729853
kaya,1,6.702334187800704,6.702334187800704
indak,1,6.436631022067698,6.436631022067698
tindak,1,7.352921753941853,7.352921753941853
uninstall,1,6.618952578861653,6.618952578861653
instal,1,6.541991537725525,6.541991537725525
hadeh,1,5.812476712994704,5.812476712994704
cepat,1,3.292478743395434,3.292478743395434
mudah,1,1.9811216106340133,1.9811216106340133
ganggu,2,4.696164847227194,9.392329694454387
pagi,1,5.906002771005528,5.906002771005528
rusak,1,6.100158785446485,6.100158785446485
suasana,1,9.837828403729853,9.837828403729853
hati,1,7.198771074114595,7.198771074114595
tekan,1,7.640603826393634,7.640603826393634
naikga,1,9.837828403729853,9.837828403729853
becus,1,6.702334187800704,6.702334187800704
kamera,1,6.372092500930127,6.372092500930127
muka,1,5.925805398301708,5.925805398301708
puluh,1,7.439933130931483,7.439933130931483
gabecus,1,9.144681223169908,9.144681223169908
servernya,1,6.470532573743379,6.470532573743379
salah,1,3.5897855292214245,3.5897855292214245
nama,1,5.3160398266808135,5.3160398266808135
urus,1,4.847395816951118,4.847395816951118
website,1,8.739216115061744,8.739216115061744
sabar,2,7.352921753941853,14.705843507883706
hati,1,7.198771074114595,7.198771074114595
mantap,1,2.6426410835511454,2.6426410835511454
uras,1,8.451534042609962,8.451534042609962
emosi,1,5.777385393183434,5.777385393183434
bagus,1,2.038895093688637,2.038895093688637
layan,1,2.838405936221893,2.838405936221893
publik,1,7.1297782026276435,7.1297782026276435
severnya,1,9.837828403729853,9.837828403729853
kuat,1,6.9474566458336895,6.9474566458336895
sulit,1,3.1746957077390507,3.1746957077390507
akses,1,4.161074601461572,4.161074601461572
susah,1,2.5326401883368166,2.5326401883368166
loh,1,6.031165913959534,6.031165913959534
sulit,1,3.1746957077390507,3.1746957077390507
tb,2,8.228390491295754,16.456780982591507
eror,1,3.273972877197726,3.273972877197726
batas,1,5.987680802019796,5.987680802019796
sesi,1,8.451534042609962,8.451534042609962
habis,1,4.696164847227194,4.696164847227194
tulis,1,4.939988603778943,4.939988603778943
device,1,6.659774573381908,6.659774573381908
urgent,1,5.760290959824134,5.760290959824134
kondisi,1,6.579731865708371,6.579731865708371
darurat,1,6.0536387698115925,6.0536387698115925
terang,1,5.119329532434759,5.119329532434759
device,1,6.659774573381908,6.659774573381908
lancar,1,4.564828845166107,4.564828845166107
antri,1,3.258577191719753,3.258577191719753
rujuk,1,4.633821716653058,4.633821716653058
antri,1,3.258577191719753,3.258577191719753
susah,1,2.5326401883368166,2.5326401883368166
susah,1,2.5326401883368166,2.5326401883368166
akses,1,4.161074601461572,4.161074601461572
gilir,1,4.509952234940273,4.509952234940273
oerluin,1,9.837828403729853,9.837828403729853
mulu,1,4.0916252131897,4.0916252131897
teh,1,7.535243310735808,7.535243310735808
suka,1,4.5803330317020725,4.5803330317020725
kasih,1,3.776371484801837,3.776371484801837
nilai,1,7.640603826393634,7.640603826393634
rendah,1,8.451534042609962,8.451534042609962
mama,1,8.739216115061744,8.739216115061744
bagus,1,2.038895093688637,2.038895093688637
beban,1,7.535243310735808,7.535243310735808
susah,1,2.5326401883368166,2.5326401883368166
suka,1,4.5803330317020725,4.5803330317020725
tulis,1,4.939988603778943,4.939988603778943
lancar,1,4.564828845166107,4.564828845166107
urus,1,4.847395816951118,4.847395816951118
kagak,1,5.455801769055972,5.455801769055972
mua,1,9.144681223169908,9.144681223169908
korupsi,1,6.148948949615917,6.148948949615917
rusak,1,6.100158785446485,6.100158785446485
negeri,1,7.004615059673638,7.004615059673638
rakyat,1,4.985798139810236,4.985798139810236
susah,1,2.5326401883368166,2.5326401883368166
oenuh,1,9.837828403729853,9.837828403729853
bug,1,5.18386805357233,5.18386805357233
beresaplikasi,1,9.837828403729853,9.837828403729853
maaf,1,5.155697176605634,5.155697176605634
hadeh,1,5.812476712994704,5.812476712994704
bolak,1,5.812476712994704,5.812476712994704
kapai,1,6.7933059660064306,6.7933059660064306
susah,1,2.5326401883368166,2.5326401883368166
puskesmasrs,1,9.837828403729853,9.837828403729853
servernya,1,6.470532573743379,6.470532573743379
suka,1,4.5803330317020725,4.5803330317020725
eror,1,3.273972877197726,3.273972877197726
konde,1,9.144681223169908,9.144681223169908
antri,1,3.258577191719753,3.258577191719753
susah,1,2.5326401883368166,2.5326401883368166
bantu,1,1.8754127236087899,1.8754127236087899
diupdate,1,6.009187007240759,6.009187007240759
jujur,1,7.004615059673638,7.004615059673638
sulit,1,3.1746957077390507,3.1746957077390507
eror,1,3.273972877197726,3.273972877197726
mending,1,5.520340290193543,5.520340290193543
buruk,1,4.430656632269735,4.430656632269735
ku,1,6.031165913959534,6.031165913959534
instal,1,6.541991537725525,6.541991537725525
eror,1,3.273972877197726,3.273972877197726
susah,1,2.5326401883368166,2.5326401883368166
proporsional,1,9.837828403729853,9.837828403729853
samsek,1,8.046068934501799,8.046068934501799
meng,1,8.228390491295754,8.228390491295754
apdet,1,8.739216115061744,8.739216115061744
parah,1,4.7502320684974695,4.7502320684974695
eror,1,3.273972877197726,3.273972877197726
tanggap,1,6.226910491085629,6.226910491085629
solusi,1,5.042037858133113,5.042037858133113
otomatis,1,5.533763310525684,5.533763310525684
susah,1,2.5326401883368166,2.5326401883368166
ngambil,1,6.009187007240759,6.009187007240759
antri,1,3.258577191719753,3.258577191719753
malam,1,6.174266757600208,6.174266757600208
siang,1,6.893389424563414,6.893389424563414
habis,1,4.696164847227194,4.696164847227194
gadang,1,9.144681223169908,9.144681223169908
pagi,1,5.906002771005528,5.906002771005528
apasih,1,7.640603826393634,7.640603826393634
sendirijelas,1,9.837828403729853,9.837828403729853
sinyal,1,5.050336660947807,5.050336660947807
baguskuota,1,9.144681223169908,9.144681223169908
cacat,1,6.618952578861653,6.618952578861653
eh,1,5.305228910576598,5.305228910576598
gilir,1,4.509952234940273,4.509952234940273
menu,1,5.5751485266885386,5.5751485266885386
lupa,1,3.864018791860593,3.864018791860593
inbox,1,9.837828403729853,9.837828403729853
jejak,1,9.144681223169908,9.144681223169908
korupsi,1,6.148948949615917,6.148948949615917
mulu,1,4.0916252131897,4.0916252131897
lahir,1,6.579731865708371,6.579731865708371
wni,1,9.144681223169908,9.144681223169908
allah,1,6.541991537725525,6.541991537725525
kamera,1,6.372092500930127,6.372092500930127
mudah,1,1.9811216106340133,1.9811216106340133
urus,1,4.847395816951118,4.847395816951118
terbsik,1,9.837828403729853,9.837828403729853
mantap,1,2.6426410835511454,2.6426410835511454
terima,1,4.101256106250662,4.101256106250662
kasih,1,3.776371484801837,3.776371484801837
gagal,1,3.8119624299045394,3.8119624299045394
kah,1,6.470532573743379,6.470532573743379
verivikasi,1,5.777385393183434,5.777385393183434
sulit,1,3.1746957077390507,3.1746957077390507
bagus,1,2.038895093688637,2.038895093688637
bagus,1,2.038895093688637,2.038895093688637
mantap,1,2.6426410835511454,2.6426410835511454
respon,1,5.326968897213003,5.326968897213003
cepat,1,3.292478743395434,3.292478743395434
terimakasih,1,3.5370426090666096,3.5370426090666096
sulit,1,3.1746957077390507,3.1746957077390507
surat,1,5.830495218497383,5.830495218497383
rujuk,1,4.633821716653058,4.633821716653058
ngambil,1,6.009187007240759,6.009187007240759
antri,1,3.258577191719753,3.258577191719753
alhamdulillah,1,4.340660178436652,4.340660178436652
bantu,1,1.8754127236087899,1.8754127236087899
mantap,1,2.6426410835511454,2.6426410835511454
mudah,1,1.9811216106340133,1.9811216106340133
performa,1,7.758386862050018,7.758386862050018
cepat,1,3.292478743395434,3.292478743395434
ngelag,1,6.148948949615917,6.148948949615917
mudah,1,1.9811216106340133,1.9811216106340133
cetak,4,7.352921753941853,29.411687015767413
biaya,1,6.254309465273744,6.254309465273744
ongkir,1,9.837828403729853,9.837828403729853
papa,1,9.144681223169908,9.144681223169908
fotokopi,1,8.451534042609962,8.451534042609962
salah,1,3.5897855292214245,3.5897855292214245
bantu,1,1.8754127236087899,1.8754127236087899
bantu,1,1.8754127236087899,1.8754127236087899
pegang,2,7.198771074114595,14.39754214822919
muda,1,6.746785950371538,6.746785950371538
ngehafalin,1,9.837828403729853,9.837828403729853
tua,1,5.033807358996597,5.033807358996597
bolak,1,5.812476712994704,5.812476712994704
susah,1,2.5326401883368166,2.5326401883368166
mudah,1,1.9811216106340133,1.9811216106340133
sip,1,6.174266757600208,6.174266757600208
super,1,6.9474566458336895,6.9474566458336895
ribet,1,3.183675883546635,3.183675883546635
urus,1,4.847395816951118,4.847395816951118
uang,1,6.148948949615917,6.148948949615917
sendirihasil,1,9.837828403729853,9.837828403729853
keringet,1,9.837828403729853,9.837828403729853
sendiripelayan,1,9.837828403729853,9.837828403729853
buruk,1,4.430656632269735,4.430656632269735
mudah,1,1.9811216106340133,1.9811216106340133
sulit,1,3.1746957077390507,3.1746957077390507
obrol,1,8.739216115061744,8.739216115061744
customer,1,7.535243310735808,7.535243310735808
servis,1,8.451534042609962,8.451534042609962
susah,1,2.5326401883368166,2.5326401883368166
ampun,1,4.932553625291424,4.932553625291424
astaga,1,8.046068934501799,8.046068934501799
mantap,1,2.6426410835511454,2.6426410835511454
sulit,2,3.1746957077390507,6.3493914154781015
falit,1,8.739216115061744,8.739216115061744
sinyal,1,5.050336660947807,5.050336660947807
full,1,6.28248034224044,6.28248034224044
mbulet,1,8.739216115061744,8.739216115061744
manfaat,1,3.9913896286721293,3.9913896286721293
bagus,1,2.038895093688637,2.038895093688637
kocak,1,5.603721899132594,5.603721899132594
dicover,1,9.144681223169908,9.144681223169908
bantu,1,1.8754127236087899,1.8754127236087899
bagus,1,2.038895093688637,2.038895093688637
responsif,1,7.198771074114595,7.198771074114595
ramah,1,5.520340290193543,5.520340290193543
mantap,1,2.6426410835511454,2.6426410835511454
mudah,1,1.9811216106340133,1.9811216106340133
mantap,1,2.6426410835511454,2.6426410835511454
bagus,1,2.038895093688637,2.038895093688637
best,1,6.009187007240759,6.009187007240759
ok,1,3.1457446612232256,3.1457446612232256
isi,1,4.731882929829273,4.731882929829273
format,1,7.891918254674541,7.891918254674541
bilang,1,4.8271931096335985,4.8271931096335985
pol,1,5.589333161680495,5.589333161680495
dukung,1,6.470532573743379,6.470532573743379
kecewa,1,5.101629955335358,5.101629955335358
darah,1,7.198771074114595,7.198771074114595
beda,1,5.383481107476346,5.383481107476346
dibenerin,1,7.004615059673638,7.004615059673638
knkantor,1,9.837828403729853,9.837828403729853
pusat,1,7.272879046268317,7.272879046268317
soreang,1,9.837828403729853,9.837828403729853
komputer,1,8.451534042609962,8.451534042609962
ubah,1,3.9243253980915838,3.9243253980915838
lupa,1,3.864018791860593,3.864018791860593
via,2,5.4683805512628325,10.936761102525665
pesan,2,6.746785950371538,13.493571900743076
fix,1,7.640603826393634,7.640603826393634
mantap,1,2.6426410835511454,2.6426410835511454
bilang,2,4.8271931096335985,9.654386219267197
salah,2,3.5897855292214245,7.179571058442849
cek,1,4.9474792755081,4.9474792755081
kelamin,1,9.837828403729853,9.837828403729853
lakilaki,1,9.837828403729853,9.837828403729853
susah,1,2.5326401883368166,2.5326401883368166
ampun,1,4.932553625291424,4.932553625291424
kocak,1,5.603721899132594,5.603721899132594
foceclose,1,9.837828403729853,9.837828403729853
mulu,1,4.0916252131897,4.0916252131897
ok,1,3.1457446612232256,3.1457446612232256
bantu,1,1.8754127236087899,1.8754127236087899
alhamdulillah,1,4.340660178436652,4.340660178436652
sabgat,1,9.144681223169908,9.144681223169908
bantu,1,1.8754127236087899,1.8754127236087899
bantu,1,1.8754127236087899,1.8754127236087899
manfaat,1,3.9913896286721293,3.9913896286721293
oke,1,3.9572954173291532,3.9572954173291532
dongo,1,8.046068934501799,8.046068934501799
autentikasi,1,8.739216115061744,8.739216115061744
singkron,1,8.046068934501799,8.046068934501799
